,Unnamed: 0,3.6216,8.6661,-2.8073,-0.44699,0
499,499,3.8644,3.7061,0.70403,0.35214,0
500,500,1.2999,2.5762,2.0107,-0.18967,0
501,501,2.0051,-6.8638,8.132,-0.2401,0
502,502,4.9294,0.27727,0.20792,0.33662,0
503,503,2.8297,6.3485,-0.73546,-0.58665,0
504,504,2.565,8.633,-2.9941,-1.3082,0
505,505,2.093,8.3061,0.022844,-3.2724,0
506,506,4.6014,5.6264,-2.1235,0.19309,0
507,507,5.0617,-0.35799000000000003,0.44698,0.99868,0
508,508,-0.2951,9.0489,-0.52725,-2.0789,0
509,509,3.577,2.4004,1.8908,0.73231,0
510,510,3.9433,2.5017,1.5215,0.903,0
511,511,2.6648,10.754,-3.3994,-4.1685,0
512,512,5.9374,6.1664,-2.5905,-0.36553,0
513,513,2.0153,1.8479,3.1375,0.42843,0
514,514,5.8782,5.9409,-2.8544,-0.60863,0
515,515,-2.3983,12.606,2.9464,-5.7888,0
516,516,1.7619999999999998,4.3682,2.1384,0.75429,0
517,517,4.2406,-2.4852,1.608,0.7155,0
518,518,3.4669,6.87,-1.0568,-0.73147,0
519,519,3.1896,5.7526,-0.18537,-0.30087,0
520,520,0.8135600000000001,9.1566,-2.1492,-4.1814,0
521,521,0.52855,0.96427,4.0243,-1.0483,0
522,522,2.1319,-2.0403,2.5574,-0.061652,0
523,523,0.33111,4.5731,2.057,-0.18967,0
524,524,1.2746,8.8172,-1.5323,-1.7957,0
525,525,2.2091,7.4556,-1.3284,-3.3021,0
526,526,2.5328,7.528,-0.41929,-2.6478,0
527,527,3.6244,1.4609,1.3501,1.9284,0
528,528,-1.3885,12.5026,0.69118,-7.5487,0
529,529,5.7227,5.8312,-2.4097,-0.24527,0
530,530,3.3583,10.3567,-3.7301,-3.6991,0
531,531,2.5227,2.2369,2.7236,0.79438,0
532,532,0.045304,6.7334,1.0708,-0.9332,0
533,533,4.8278,7.7598,-2.4491,-1.2216,0
534,534,1.9476,-4.7738,8.527000000000001,-1.8668,0
535,535,2.7659,0.6621600000000001,4.1494,-0.28406,0
536,536,-0.10648,-0.76771,7.7575,0.64179,0
537,537,0.7225199999999999,-0.053811000000000005,5.6703,-1.3509,0
538,538,4.2475,1.4816,-0.48355,0.95343,0
539,539,3.9772,0.33521,2.2566,2.1625,0
540,540,3.6667,4.302,0.55923,0.33791,0
541,541,2.8232,10.8513,-3.1466,-3.9784,0
542,542,-1.4217,11.6542,-0.057699,-7.1025,0
543,543,4.2458,1.1981,0.66633,0.94696,0
544,544,4.1038,-4.8069,3.3491,-0.49225,0
545,545,1.4507,8.7903,-2.2324,-0.65259,0
546,546,3.4647,-3.9172,3.9746,0.36119,0
547,547,1.8533,6.1458,1.0176,-2.0401,0
548,548,3.5288,0.71596,1.9507,1.9375,0
549,549,3.9719,1.0367,0.75973,1.0013,0
550,550,3.534,9.3614,-3.6316,-1.2461,0
551,551,3.6894,9.887,-4.0788,-4.3664,0
552,552,3.0672,-4.4117,3.8238,-0.81682,0
553,553,2.6463,-4.8152,6.3549,0.003003,0
554,554,2.2893,3.733,0.6312,-0.39786,0
555,555,1.5673,7.9274,-0.056842,-2.1694,0
556,556,4.0405,0.5152399999999999,1.0279,1.106,0
557,557,4.3846,-4.8794,3.3662,-0.029324,0
558,558,2.0165,-0.25246,5.1707,1.0763,0
559,559,4.0446,11.1741,-4.3582,-4.7401,0
560,560,-0.33729000000000003,-0.64976,7.6659,0.72326,0
561,561,-2.4604,12.7302,0.91738,-7.6418,0
562,562,4.1195,10.9258,-3.8929,-4.1802,0
563,563,2.0193,0.8235600000000001,4.6369,1.4202,0
564,564,1.5701,7.9129,0.29018,-2.1953,0
565,565,2.6415,7.586,-0.28562,-1.6677,0
566,566,5.0214,8.0764,-3.0515,-1.7155,0
567,567,4.3435,3.3295,0.83598,0.64955,0
568,568,1.8238,-6.7748,8.3873,-0.5413899999999999,0
569,569,3.9382,0.9291,0.7854300000000001,0.6767,0
570,570,2.2517,-5.1422,4.2916,-1.2487,0
571,571,5.504,10.3671,-4.413,-4.0211,0
572,572,2.8521,9.171,-3.6461,-1.2047,0
573,573,1.1676,9.1566,-2.0867,-0.80647,0
574,574,2.6104,8.0081,-0.23592,-1.7608,0
575,575,0.32444,10.067,-1.1982,-4.1284,0
576,576,3.8962,-4.7904,3.3954,-0.53751,0
577,577,2.1752,-0.8091,5.1022,-0.67975,0
578,578,1.1588,8.9331,-2.0807,-1.1272,0
579,579,4.7072,8.2957,-2.5605,-1.4905,0
580,580,-1.9667,11.8052,-0.40472,-7.8719,0
581,581,4.0552,0.40143,1.4563,0.6534300000000001,0
582,582,2.3678,-6.839,8.4207,-0.44829,0
583,583,0.33565,6.8369,0.69718,-0.55691,0
584,584,4.3398,-5.3036,3.8803,-0.70432,0
585,585,1.5456,8.5482,0.4187,-2.1784,0
586,586,1.4276,8.3847,-2.0995,-1.9677,0
587,587,-0.27802,8.1881,-3.1338,-2.5276,0
588,588,0.93611,8.6413,-1.6351,-1.3043,0
589,589,4.6352,-3.0087,2.6773,1.212,0
590,590,1.5268,-5.5871,8.6564,-1.722,0
591,591,0.95626,2.4728,4.4578,0.21636,0
592,592,-2.7914,1.7734,6.7756,-0.39915,0
593,593,5.2032,3.5116,-1.2538,1.0129,0
594,594,3.1836,7.2321,-1.0713,-2.5909,0
595,595,0.6549699999999999,5.1815,1.0673,-0.42113,0
596,596,5.6084,10.3009,-4.8003,-4.3534,0
597,597,1.105,7.4432,0.41099,-3.0332,0
598,598,3.9292,-2.9156,2.2129,0.30817,0
599,599,1.1558,6.4003,1.5506,0.6961,0
600,600,2.5581,2.6218,1.8513,0.40257,0
601,601,2.7831,10.9796,-3.557,-4.4039,0
602,602,3.7635,2.7811,0.6611899999999999,0.34179,0
603,603,-2.6479,10.1374,-1.331,-5.4707,0
604,604,1.0652,8.3682,-1.4004,-1.6509,0
605,605,-1.4275,11.8797,0.41613,-6.9978,0
606,606,5.7456,10.1808,-4.7857,-4.3366,0
607,607,5.086,3.2798,-1.2701,1.1189,0
608,608,3.4092,5.4049,-2.5228,-0.8995799999999999,0
609,609,-0.2361,9.3221,2.1307,-4.3793,0
610,610,3.8197,8.9951,-4.383,-4.0327,0
611,611,-1.1391,1.8127,6.9144,0.70127,0
612,612,4.9249,0.68906,0.77344,1.2095,0
613,613,2.5089,6.841,-0.029423,0.44912,0
614,614,-0.2062,9.2207,-3.7044,-6.8103,0
615,615,3.946,6.8514,-1.5443,-0.5582,0
616,616,-0.278,8.1881,-3.1338,-2.5276,0
617,617,1.8592,3.2074,-0.15966,-0.26208000000000004,0
618,618,0.56953,7.6294,1.5754,-3.2233,0
619,619,3.4626,-4.449,3.5427,0.15429,0
620,620,3.3951,1.1484,2.1401,2.0862,0
621,621,5.0429,-0.52974,0.50439,1.106,0
622,622,3.7758,7.1783,-1.5195,0.40128,0
623,623,4.6562,7.6398,-2.4243,-1.2384,0
624,624,4.0948,-2.9674,2.3689,0.75429,0
625,625,1.8384,6.063,0.54723,0.51248,0
626,626,2.0153,0.4366100000000001,4.5864,-0.3151,0
627,627,3.5251,0.7201,1.6928,0.6443800000000001,0
628,628,3.757,-5.4236,3.8255,-1.2526,0
629,629,2.5989,3.5178,0.7623,0.81119,0
630,630,1.8994,0.97462,4.2265,0.81377,0
631,631,3.6941,-3.9482,4.2625,1.1577,0
632,632,4.4295,-2.3507,1.7048,0.90946,0
633,633,6.8248,5.2187,-2.5425,0.5461,0
634,634,1.8967,-2.5163,2.8093,-0.79742,0
635,635,2.1526,-6.1665,8.0831,-0.34355,0
636,636,3.3004,7.0811,-1.3258,0.22283000000000006,0
637,637,2.7213,7.05,-0.58808,0.41809,0
638,638,3.8846,-3.0336,2.5334,0.20214,0
639,639,4.1665,-0.4449,0.23448,0.27843,0
640,640,0.94225,5.8561,1.8762,-0.32544,0
641,641,5.1321,-0.031048000000000006,0.32616,1.1151,0
642,642,0.38251,6.8121,1.8128,-0.61251,0
643,643,3.0333,-2.5928,2.3183,0.303,0
644,644,2.9233,6.0464,-0.11168,-0.58665,0
645,645,1.162,10.2926,-1.2821,-4.0392,0
646,646,3.7791,2.5762,1.3098,0.5655,0
647,647,0.77765,5.9781,1.1941,-0.3526,0
648,648,-0.38388,-1.0471,8.0514,0.49567,0
649,649,0.21084,9.4359,-0.094543,-1.859,0
650,650,2.9571,-4.5938,5.9068,0.57196,0
651,651,4.6439,-3.3729,2.5976,0.55257,0
652,652,3.3577,-4.3062,6.0241,0.18274,0
653,653,3.5127,2.9073,1.0579,0.40774,0
654,654,2.6562,10.7044,-3.3085,-4.0767,0
655,655,-1.3612,10.694,1.7022,-2.9026,0
656,656,-0.278,8.1881,-3.1338,-2.5276,0
657,657,1.04,-6.9321,8.2888,-1.2991,0
658,658,2.1881,2.7356,1.3278,-0.1832,0
659,659,4.2756,-2.6528,2.1375,0.94437,0
660,660,-0.11996,6.8741,0.91995,-0.6694,0
661,661,2.9736,8.7944,-3.6359,-1.3754,0
662,662,3.7798,-3.3109,2.6491,0.066365,0
663,663,5.3586,3.7557,-1.7345,1.0789,0
664,664,1.8373,6.1292,0.8402700000000001,0.55257,0
665,665,1.2262,0.89599,5.7568,-0.11596,0
666,666,-0.048008,-0.5607800000000001,7.7215,0.453,0
667,667,0.5706,-0.024841,1.2421,-0.56208,0
668,668,4.3634,0.46351,1.4281,2.0202,0
669,669,3.482,-4.1634,3.5008,-0.078462,0
670,670,0.51947,-3.2633,3.0895,-0.98492,0
671,671,2.3164,-2.628,3.1529,-0.08622,0
672,672,-1.8348,11.0334,3.1863,-4.8888,0
673,673,1.3754,8.8793,-1.9136,-0.53751,0
674,674,-0.16682,5.8974,0.49839,-0.70044,0
675,675,0.29961,7.1328,-0.31475,-1.1828,0
676,676,0.25035,9.3262,-3.6873,-6.2543,0
677,677,2.4673,1.3926,1.7125,0.41421,0
678,678,0.77805,6.6424,-1.1425,-1.0573,0
679,679,3.4465,2.9508,1.0271,0.5461,0
680,680,2.2429,-4.1427,5.2333,-0.40173,0
681,681,3.7321,-3.884,3.3577,-0.0060486,0
682,682,4.3365,-3.584,3.6884,0.74912,0
683,683,-2.0759,10.8223,2.6439,-4.837,0
684,684,4.0715,7.6398,-2.0824,-1.1698,0
685,685,0.76163,5.8209,1.1959,-0.64613,0
686,686,-0.53966,7.3273,0.46583,-1.4543,0
687,687,2.6213,5.7919,0.06568600000000001,-1.5759,0
688,688,3.0242,-3.3378,2.5865,-0.54785,0
689,689,5.8519,5.3905,-2.4037,-0.061652,0
690,690,0.5706,-0.0248,1.2421,-0.5621,0
691,691,3.9771,11.1513,-3.9272,-4.3444,0
692,692,1.5478,9.1814,-1.6326,-1.7375,0
693,693,0.74054,0.36625,2.1992,0.48403,0
694,694,0.49571,10.2243,-1.097,-4.0159,0
695,695,1.645,7.8612,-0.87598,-3.5569,0
696,696,3.6077,6.8576,-1.1622,0.28231,0
697,697,3.2403,-3.7082,5.2804,0.4129100000000001,0
698,698,3.9166,10.2491,-4.0926,-4.4659,0
699,699,3.9262,6.0299,-2.0156,-0.06553099999999999,0
700,700,5.591,10.4643,-4.3839,-4.3379,0
701,701,3.7522,-3.6978,3.9943,1.3051,0
702,702,1.3114,4.5462,2.2935,0.22541,0
703,703,3.7022,6.9942,-1.8511,-0.12889,0
704,704,4.364,-3.1039,2.3757,0.78532,0
705,705,3.5829,1.4423,1.0219,1.4008,0
706,706,4.65,-4.8297,3.4553,-0.25174,0
707,707,5.1731,3.9606,-1.983,0.40774,0
708,708,3.2692,3.4184,0.20706,-0.066824,0
709,709,2.4012,1.6223,3.0312,0.7167899999999999,0
710,710,1.7257,-4.4697,8.2219,-1.8073,0
711,711,4.7965,6.9859,-1.9967,-0.35001,0
712,712,4.0962,10.1891,-3.9323,-4.1827,0
713,713,2.5559,3.3605,2.0321,0.26809,0
714,714,3.4916,8.5709,-3.0326,-0.59182,0
715,715,0.5195,-3.2633,3.0895,-0.9849,0
716,716,2.9856,7.2673,-0.409,-2.2431,0
717,717,4.0932,5.4132,-1.8219,0.23576,0
718,718,1.7748,-0.76978,5.5854,1.3039,0
719,719,5.2012,0.32694,0.17965,1.1797,0
720,720,-0.45062,-1.3678,7.0858,-0.40303,0
721,721,4.8451,8.1116,-2.9512,-1.4724,0
722,722,0.74841,7.2756,1.1504,-0.5388,0
723,723,5.1213,8.5565,-3.3917,-1.5474,0
724,724,3.6181,-3.7454,2.8273,-0.71208,0
725,725,0.040498,8.5234,1.4461,-3.9306,0
726,726,-2.6479,10.1374,-1.331,-5.4707,0
727,727,0.37984,0.70975,0.75716,-0.44441,0
728,728,-0.95923,0.091039,6.2204,-1.4828,0
729,729,2.8672,10.0008,-3.2049,-3.1095,0
730,730,1.0182,9.109,-0.62064,-1.7129,0
731,731,-2.7143,11.4535,2.1092,-3.9629,0
732,732,3.8244,-3.1081,2.4537,0.5202399999999999,0
733,733,2.7961,2.121,1.8385,0.38317,0
734,734,3.5358,6.7086,-0.81857,0.4788600000000001,0
735,735,-0.7056,8.7241,2.2215,-4.5965,0
736,736,4.1542,7.2756,-2.4766,-1.2099,0
737,737,0.92703,9.4318,-0.66263,-1.6728,0
738,738,1.8216,-6.4748,8.0514,-0.41855,0
739,739,-2.4473,12.6247,0.73573,-7.6612,0
740,740,3.5862,-3.0957,2.8093,0.24481,0
741,741,0.66191,9.6594,-0.28819,-1.6638,0
742,742,4.7926,1.7071,-0.051701,1.4926,0
743,743,4.9852,8.3516,-2.5425,-1.2823,0
744,744,0.75736,3.0294,2.9164,-0.068117,0
745,745,4.6499,7.6336,-1.9427,-0.37458,0
746,746,-0.023579,7.1742,0.78457,-0.75734,0
747,747,0.85574,0.0082678,6.6042,-0.53104,0
748,748,0.8829799999999999,0.66009,6.0096,-0.43277,0
749,749,4.0422,-4.391,4.7466,1.137,0
750,750,2.2546,8.0992,-0.24877,-3.2698,0
751,751,0.38478,6.5989,-0.3336,-0.56466,0
752,752,3.1541,-5.1711,6.5991,0.57455,0
753,753,2.3969,0.23589,4.8477,1.4369999999999998,0
754,754,4.7114,2.0755,-0.2702,1.2379,0
755,755,4.0127,10.1477,-3.9366,-4.0728,0
756,756,2.6606,3.1681,1.9619,0.18662,0
757,757,3.931,1.8541,-0.023425,1.2314,0
758,758,0.017269999999999997,8.693,1.3989,-3.9668,0
759,759,3.2414,0.40971,1.4015,1.1952,0
760,760,2.2504,3.5757,0.35273000000000004,0.2836,0
761,761,-1.3971,3.3191,-1.3927,-1.9948,1
762,762,0.39012,-0.14279,-0.031994,0.35084,1
763,763,-1.6677,-7.1535,7.8929,0.96765,1
764,764,-3.8483,-12.8047,15.6824,-1.281,1
765,765,-3.5681,-8.213,10.083,0.96765,1
766,766,-2.2804,-0.30626,1.3347,1.3763,1
767,767,-1.7582,2.7397,-2.5323,-2.234,1
768,768,-0.8940899999999999,3.1991,-1.8219,-2.9452,1
769,769,0.3434,0.12415,-0.28733000000000003,0.14654,1
770,770,-0.9854,-6.6610000000000005,5.8245,0.5461,1
771,771,-2.4115,-9.1359,9.3444,-0.65259,1
772,772,-1.5252,-6.2534,5.3524,0.59912,1
773,773,-0.61442,-0.091058,-0.31818,0.5021399999999999,1
774,774,-0.36506,2.8928,-3.6461,-3.0603,1
775,775,-5.9034,6.5679,0.67661,-6.6797,1
776,776,-1.8215,2.7521,-0.7226100000000001,-2.353,1
777,777,-0.77461,-1.8768,2.4023,1.1319,1
778,778,-1.8187,-9.0366,9.0162,-0.12243,1
779,779,-3.5801,-12.9309,13.1779,-2.5677,1
780,780,-1.8219,-6.8824,5.4681,0.057313,1
781,781,-0.3481,-0.38696,-0.4784100000000001,0.62627,1
782,782,0.4736800000000001,3.3605,-4.5064,-4.0431,1
783,783,-3.4083,4.8587,-0.76888,-4.8668,1
784,784,-1.6662,-0.30005,1.4238,0.024986,1
785,785,-2.0962,-7.1059,6.6188,-0.33708,1
786,786,-2.6685,-10.4519,9.1139,-1.7323,1
787,787,-0.47465,-4.3496,1.9901,0.7517,1
788,788,1.0552,1.1857,-2.6411,0.11033,1
789,789,1.1644,3.8095,-4.9408,-4.0909,1
790,790,-4.4779,7.3708,-0.31218,-6.7754,1
791,791,-2.7338,0.45523,2.4391,0.21766,1
792,792,-2.286,-5.4484,5.8039,0.88231,1
793,793,-1.6244,-6.3444,4.6575,0.16981,1
794,794,0.50813,0.47799,-1.9804,0.57714,1
795,795,1.6408,4.2503,-4.9023,-2.6621,1
796,796,0.81583,4.84,-5.2613,-6.0823,1
797,797,-5.4901,9.1048,-0.38758,-5.9763,1
798,798,-3.2238,2.7935,0.32274,-0.8607799999999999,1
799,799,-2.0631,-1.5147,1.219,0.44524,1
800,800,-0.91318,-2.0113,-0.19565,0.066365,1
801,801,0.6005,1.9327,-3.2888,-0.32415,1
802,802,0.91315,3.3377,-4.0557,-1.6741,1
803,803,-0.28015,3.0729,-3.3857,-2.9155,1
804,804,-3.6085,3.3253,-0.51954,-3.5737,1
805,805,-6.2003,8.6806,0.0091344,-3.703,1
806,806,-4.2932,3.3419,0.77258,-0.99785,1
807,807,-3.0265,-0.062088,0.68604,-0.055186,1
808,808,-1.7015,-0.010356,-0.99337,-0.53104,1
809,809,-0.64326,2.4748,-2.9452,-1.0276,1
810,810,-0.86339,1.9348,-2.3729,-1.0897,1
811,811,-2.0659,1.0512,-0.46298,-1.0974,1
812,812,-2.1333,1.5685,-0.084261,-1.7453,1
813,813,-1.2568,-1.4733,2.8718,0.44653,1
814,814,-3.1128,-6.841,10.7402,-1.0172,1
815,815,-4.8554,-5.9037,10.9818,-0.82199,1
816,816,-2.588,3.8654,-0.3336,-1.2797,1
817,817,0.24394,1.4733,-1.4192,-0.58535,1
818,818,-1.5322,-5.0966,6.6779,0.17498,1
819,819,-4.0025,-13.4979,17.6772,-3.3202,1
820,820,-4.0173,-8.3123,12.4547,-1.4375,1
821,821,-3.0731,-0.53181,2.3877,0.77627,1
822,822,-1.979,3.2301,-1.3575,-2.5819,1
823,823,-0.4294,-0.14693,0.044265,-0.15605,1
824,824,-2.234,-7.0314,7.4936,0.61334,1
825,825,-4.211,-12.4736,14.9704,-1.3884,1
826,826,-3.8073,-8.0971,10.1772,0.65084,1
827,827,-2.5912,-0.10554,1.2798,1.0414,1
828,828,-2.2482,3.0915,-2.3969,-2.6711,1
829,829,-1.4427,3.2922,-1.9702,-3.4392,1
830,830,-0.39416,-0.020702,-0.06626699999999999,-0.44699,1
831,831,-1.5219999999999998,-6.6383,5.7491,-0.10691,1
832,832,-2.8267,-9.0407,9.0694,-0.98233,1
833,833,-1.7263,-6.0237,5.2419,0.29524,1
834,834,-0.94255,0.039307,-0.24192,0.31593000000000004,1
835,835,-0.89569,3.0025,-3.6067,-3.4457,1
836,836,-6.2815,6.6651,0.52581,-7.0107,1
837,837,-2.3211,3.1660000000000004,-1.0002,-2.7151,1
838,838,-1.3414,-2.0776,2.8093,0.60688,1
839,839,-2.258,-9.3263,9.3727,-0.85949,1
840,840,-3.8858,-12.8461,12.7957,-3.1353,1
841,841,-1.8969,-6.7893,5.2761,-0.32544,1
842,842,-0.52645,-0.24832,-0.45613,0.41938,1
843,843,0.0096613,3.5612,-4.407,-4.4103,1
844,844,-3.8826,4.898,-0.92311,-5.0801,1
845,845,-2.1405,-0.16762,1.321,-0.20906,1
846,846,-2.4824,-7.3046,6.839,-0.59053,1
847,847,-2.9098,-10.0712,8.4156,-1.9948,1
848,848,-0.60975,-4.002,1.8471,0.6017,1
849,849,0.83625,1.1071,-2.4706,-0.062945,1
850,850,0.60731,3.9544,-4.772,-4.4853,1
851,851,-4.8861,7.0542,-0.17252,-6.959,1
852,852,-3.1366,0.42212,2.6225,-0.064238,1
853,853,-2.5754,-5.6574,6.103,0.6521399999999999,1
854,854,-1.8782,-6.5865,4.8486,-0.021566,1
855,855,0.24261,0.57318,-1.9402,0.44007,1
856,856,1.296,4.2855,-4.8457,-2.9013,1
857,857,0.25943,5.0097,-5.0394,-6.3862,1
858,858,-5.872999999999998,9.1752,-0.27448,-6.0422,1
859,859,-3.4605,2.6901,0.16165,-1.0224,1
860,860,-2.3797,-1.4402,1.1273,0.16076,1
861,861,-1.2424,-1.7175,-0.52553,-0.21036,1
862,862,0.20216,1.9182,-3.2828,-0.61768,1
863,863,0.59823,3.5012,-3.9795,-1.7841,1
864,864,-0.77995,3.2322,-3.282,-3.1004,1
865,865,-4.1409,3.4619,-0.4784100000000001,-3.8879,1
866,866,-6.5084,8.7696,0.23191,-3.937,1
867,867,-4.4996,3.4288,0.56265,-1.1672,1
868,868,-3.3125,0.10139,0.55323,-0.2957,1
869,869,-1.9423,0.3766,-1.2898,-0.82458,1
870,870,-0.75793,2.5349,-3.0464,-1.2629,1
871,871,-0.95403,1.9824,-2.3163,-1.1957,1
872,872,-2.2173,1.4671,-0.7268899999999999,-1.1724,1
873,873,-2.799,1.9679,-0.42357,-2.1125,1
874,874,-1.8629,-0.84841,2.5377,0.097399,1
875,875,-3.5916,-6.2285,10.2389,-1.1543,1
876,876,-5.1216,-5.3118,10.3846,-1.0612,1
877,877,-3.2854,4.0372,-0.45356,-1.8228,1
878,878,-0.56877,1.4174,-1.4252,-1.1246,1
879,879,-2.3518,-4.8359,6.6479,-0.060358,1
880,880,-4.4861,-13.2889,17.3087,-3.2194,1
881,881,-4.3876,-7.7267,11.9655,-1.4543,1
882,882,-3.3604,-0.32696,2.1324,0.6017,1
883,883,-1.0112,2.9984,-1.1664,-1.6185,1
884,884,0.030219,-1.0512,1.4024,0.77369,1
885,885,-1.6514,-8.4985,9.1122,1.2379,1
886,886,-3.2692,-12.7406,15.5573,-0.14182,1
887,887,-2.5701,-6.8452,8.9999,2.1353,1
888,888,-1.3066,0.25244,0.7623,1.7758,1
889,889,-1.6637,3.2881,-2.2701,-2.2224,1
890,890,-0.55008,2.8659,-1.6488,-2.4319,1
891,891,0.21431,-0.69529,0.8771100000000001,0.29653,1
892,892,-0.77288,-7.4473,6.492000000000001,0.36119,1
893,893,-1.8391,-9.0883,9.2416,-0.10432,1
894,894,-0.63298,-5.1277,4.5624,1.4797,1
895,895,0.0040545,0.62905,-0.6412100000000001,0.75817,1
896,896,-0.28696,3.1784,-3.5767,-3.1896,1
897,897,-5.2406,6.6258,-0.19908,-6.8607,1
898,898,-1.4446,2.1438,-0.4724100000000001,-1.6677,1
899,899,-0.65767,-2.8018,3.7115,0.99739,1
900,900,-1.5449,-10.1498,9.6152,-1.2332,1
901,901,-2.8957,-12.0205,11.9149,-2.7552,1
902,902,-0.81479,-5.7381,4.3919,0.3211,1
903,903,0.50225,0.65388,-1.1793,0.39998,1
904,904,0.74521,3.6357,-4.4044,-4.1414,1
905,905,-2.9146,4.0537,-0.45699,-4.0327,1
906,906,-1.3907,-1.3781,2.3055,-0.021566,1
907,907,-1.786,-8.1157,7.0858,-1.2112,1
908,908,-1.7322,-9.2828,7.7189999999999985,-1.7168,1
909,909,0.55298,-3.4619,1.7048,1.1008,1
910,910,2.031,1.852,-3.0121,0.003003,1
911,911,1.2279,4.0309,-4.6435,-3.9125,1
912,912,-4.2249,6.2699,0.15822,-5.5457,1
913,913,-2.5346,-0.7739199999999999,3.3602,0.00171,1
914,914,-1.749,-6.332000000000002,6.0987,0.14265999999999998,1
915,915,-0.539,-5.167000000000002,3.4399,0.052141,1
916,916,1.5631,0.89599,-1.9702,0.65472,1
917,917,2.3917,4.5565,-4.9888,-2.8987,1
918,918,0.89512,4.7738,-4.8431,-5.5909,1
919,919,-5.4808,8.1819,0.27818000000000004,-5.0323,1
920,920,-2.8833,1.7713,0.6894600000000001,-0.4638,1
921,921,-1.4174,-2.2535,1.518,0.6198100000000001,1
922,922,0.4283,-0.94981,-1.0731,0.3211,1
923,923,1.5904,2.2121,-3.1183,-0.11725,1
924,924,1.7425,3.6833,-4.0129,-1.7207,1
925,925,-0.23356,3.2405,-3.0669,-2.7784,1
926,926,-3.6227,3.9958,-0.35845,-3.9047,1
927,927,-6.1536,7.9295,0.61663,-3.2646,1
928,928,-3.9172,2.6652,0.78886,-0.7819,1
929,929,-2.2214,-0.23798,0.56008,0.056020000000000014,1
930,930,-0.49241,0.89392,-1.6283,-0.5685399999999999,1
931,931,0.26517,2.4066,-2.8416,-0.59958,1
932,932,-0.10234,1.8189,-2.2169,-0.56725,1
933,933,-1.6176,1.0926,-0.35502,-0.59958,1
934,934,-1.8448,1.254,0.27218000000000003,-1.0728,1
935,935,-1.2786,-2.4087,4.5735,0.47627,1
936,936,-2.902,-7.6563,11.8318,-0.8426799999999999,1
937,937,-4.3773,-5.5167,10.939,-0.4082,1
938,938,-2.0529,3.8385,-0.7954399999999999,-1.2138,1
939,939,0.18868,0.70148,-0.5118199999999999,0.0055892,1
940,940,-1.7279,-6.841,8.9494,0.68058,1
941,941,-3.3793,-13.7731,17.9274,-2.0323,1
942,942,-3.1273,-7.1121,11.3897,-0.083634,1
943,943,-2.121,-0.055879999999999985,1.949,1.3530000000000002,1
944,944,-1.7697,3.4329,-1.2144,-2.3789,1
945,945,-0.0012852,0.13863,-0.19651,0.0081754,1
946,946,-1.682,-6.8121,7.1398,1.3323,1
947,947,-3.4917,-12.1736,14.3689,-0.61639,1
948,948,-3.1158,-8.6289,10.4403,0.97153,1
949,949,-2.0891,-0.48422,1.704,1.7435,1
950,950,-1.6936,2.7852,-2.1835,-1.9276,1
951,951,-1.2846,3.2715,-1.7671,-3.2608,1
952,952,-0.092194,0.39315,-0.32846,-0.13794,1
953,953,-1.0292,-6.3879,5.5255,0.79955,1
954,954,-2.2083,-9.1069,8.9991,-0.28406,1
955,955,-1.0744,-6.3113,5.355,0.80472,1
956,956,-0.51003,-0.23591,0.020273,0.76334,1
957,957,-0.36372,3.0439,-3.4816,-2.7836,1
958,958,-6.3979,6.4479,1.0836,-6.6176,1
959,959,-2.2501,3.3129,-0.88369,-2.8974,1
960,960,-1.1859,-1.2519,2.2635,0.7723899999999999,1
961,961,-1.8076,-8.8131,8.7086,-0.21682,1
962,962,-3.3863,-12.9889,13.0545,-2.7202,1
963,963,-1.4106,-7.108,5.6454,0.31335,1
964,964,-0.21394,-0.68287,0.096532,1.1965,1
965,965,0.48797,3.5674,-4.3882,-3.8116,1
966,966,-3.8167,5.1401,-0.65063,-5.4306,1
967,967,-1.9555,0.20692,1.2473,-0.3707,1
968,968,-2.1786,-6.4479,6.0344,-0.20777,1
969,969,-2.3299,-9.9532,8.4756,-1.8733,1
970,970,0.0031201,-4.0061,1.7956,0.91722,1
971,971,1.3518,1.0595,-2.3437,0.39998,1
972,972,1.2309,3.8923,-4.8277,-4.0069,1
973,973,-5.0301,7.5032,-0.13396,-7.5034,1
974,974,-3.0799,0.60836,2.7039,-0.23751,1
975,975,-2.2987,-5.227,5.63,0.91722,1
976,976,-1.239,-6.541,4.8151,-0.033204000000000004,1
977,977,0.7589600000000001,0.29176,-1.6506,0.83834,1
978,978,1.6799,4.2068,-4.5398,-2.3931,1
979,979,0.63655,5.2022,-5.2159,-6.1211,1
980,980,-6.0598,9.2952,-0.43642,-6.3694,1
981,981,-3.518,2.8763,0.1548,-1.2086,1
982,982,-2.0336,-1.4092,1.1582,0.36507,1
983,983,-0.69745,-1.7672,-0.34474,-0.12372,1
984,984,0.75108,1.9161,-3.1098,-0.20518000000000006,1
985,985,0.84546,3.4826,-3.6307,-1.3961,1
986,986,-0.55648,3.2136,-3.3085,-2.7965,1
987,987,-3.6817,3.2239,-0.69347,-3.4004,1
988,988,-6.7526,8.8172,-0.061983,-3.725,1
989,989,-4.577,3.4515,0.66719,-0.94742,1
990,990,-2.9883,0.31245,0.45041,0.068951,1
991,991,-1.4781,0.14277,-1.1622,-0.48579,1
992,992,-0.46651,2.3383,-2.9812,-1.0431,1
